TABLE_SCHEMA	TABLE_NAME	ORDINAL_POSITION	COLUMN_NAME	DATA_TYPE	IS_NULLABLE	CHARACTER_MAXIMUM_LENGTH	NUMERIC_PRECISION	NUMERIC_SCALE	SOURCE
gold-db-2 postgresql.gold	dw_contact	8	gender	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_contact	9	institution	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_contact	10	department	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_contact	11	address_1	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_contact	12	address_2	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_contact	13	city	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_contact	14	state	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_contact	15	postal_code	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_contact	16	country	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_contact	17	phone_number	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_contact	18	fax_number	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_contact	19	email_address	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_contact	20	comments	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_contact	21	created_at	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	dw_contact	22	updated_at	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	dw_contact	23	kc_uuid	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_contact	24	caliban_user_extid	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	dw_contact_user	1	contact_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	dw_contact_user	2	user_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	dw_contact_user	3	orcid_id	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_contact_user	4	email	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_contact_user	5	first_name	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_contact_user	6	middle_name	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_contact_user	7	last_name	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_contact_user	8	replaced_by_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	dw_final_deliv_product	1	final_deliv_product_id	INTEGER	YES		32	0	describe
gold-db-2 postgresql.gold	dw_final_deliv_product	2	final_deliv_product_name	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_final_deliv_product	3	final_deliv_product_descr	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_final_deliv_product	4	def_final_deliv_strategy_id	INTEGER	YES		32	0	describe
gold-db-2 postgresql.gold	dw_final_deliv_product	5	active	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_final_deliv_product	6	date_created	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	dw_final_deliv_product	7	last_updated	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	dw_final_deliv_product	8	created_by_id	INTEGER	YES		32	0	describe
gold-db-2 postgresql.gold	dw_final_deliv_product	9	created_by_name	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_final_deliv_product	10	last_updated_by_id	INTEGER	YES		32	0	describe
gold-db-2 postgresql.gold	dw_final_deliv_product	11	last_updated_by_name	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_final_deliv_product	12	final_deliv_product_type	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_final_deliv_product	13	spoc_product_category	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_final_deliv_project	1	final_deliv_project_id	INTEGER	YES		32	0	describe
gold-db-2 postgresql.gold	dw_final_deliv_project	2	final_deliv_project_name	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_final_deliv_project	3	final_deliv_product_id	INTEGER	YES		32	0	describe
gold-db-2 postgresql.gold	dw_final_deliv_project	4	proposal_id	INTEGER	YES		32	0	describe
gold-db-2 postgresql.gold	dw_final_deliv_project	5	default_account_id	INTEGER	YES		32	0	describe
gold-db-2 postgresql.gold	dw_final_deliv_project	6	default_project_manager_id	INTEGER	YES		32	0	describe
gold-db-2 postgresql.gold	dw_final_deliv_project	7	final_deliv_project_comments	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_final_deliv_project	8	date_created	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	dw_final_deliv_project	9	last_updated	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	dw_final_deliv_project	10	status_date	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	dw_final_deliv_project	11	status_comments	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_final_deliv_project	12	created_by_id	INTEGER	YES		32	0	describe
gold-db-2 postgresql.gold	dw_final_deliv_project	13	created_by_name	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_final_deliv_project	14	last_updated_by_id	INTEGER	YES		32	0	describe
gold-db-2 postgresql.gold	dw_final_deliv_project	15	last_updated_by_name	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_final_deliv_project	16	current_status	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_final_deliv_project	17	final_deliv_strategy_name	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_m2m_analprojgoldproj	1	id	INTEGER	YES		32	0	describe
gold-db-2 postgresql.gold	dw_m2m_analprojgoldproj	2	analysis_project_id	INTEGER	YES		32	0	describe
gold-db-2 postgresql.gold	dw_m2m_analprojgoldproj	3	gold_project_id	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_m2m_analprojgptsproj	1	id	INTEGER	YES		32	0	describe
gold-db-2 postgresql.gold	dw_m2m_analprojgptsproj	2	analysis_project_id	INTEGER	YES		32	0	describe
gold-db-2 postgresql.gold	dw_m2m_analprojgptsproj	3	gpts_project_id	INTEGER	YES		32	0	describe
gold-db-2 postgresql.gold	dw_m2m_analprojseqproj	1	id	INTEGER	YES		32	0	describe
gold-db-2 postgresql.gold	dw_m2m_analprojseqproj	2	analysis_project_id	INTEGER	YES		32	0	describe
gold-db-2 postgresql.gold	dw_m2m_analprojseqproj	3	sequencing_project_id	INTEGER	YES		32	0	describe
gold-db-2 postgresql.gold	dw_m2m_analprojseqproj	4	aud_last_modified	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	dw_m2m_analprojseqproj	5	greatest_aud_last_modified	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	dw_m2m_samplesowitem	1	sample_id	INTEGER	YES		32	0	describe
gold-db-2 postgresql.gold	dw_m2m_samplesowitem	2	sow_item_id	INTEGER	YES		32	0	describe
gold-db-2 postgresql.gold	dw_m2m_samplesowitem	3	greatest_aud_last_modified	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	dw_m2m_seq_prod_strats	1	id	INTEGER	YES		32	0	describe
gold-db-2 postgresql.gold	dw_m2m_seq_prod_strats	2	sequencing_product_id	INTEGER	YES		32	0	describe
gold-db-2 postgresql.gold	dw_m2m_seq_prod_strats	3	allowed_seq_strat_id	INTEGER	YES		32	0	describe
gold-db-2 postgresql.gold	dw_m2m_seq_prod_strats	4	default_strat_for_product	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_m2m_seq_prod_strats	5	active	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_pmo_migrated_seq_projects	1	migrated_sequencing_project_id	BIGINT	YES		64	0	describe
gold-db-2 postgresql.gold	dw_pmo_migrated_seq_projects	2	pmo_project_id	BIGINT	YES		64	0	describe
gold-db-2 postgresql.gold	dw_pmo_migrated_seq_projects	3	its_project_id	BIGINT	YES		64	0	describe
gold-db-2 postgresql.gold	dw_pmo_migrated_seq_projects	4	created_at	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	dw_pmo_migrated_seq_projects	5	updated_at	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	dw_pmo_migrated_seq_projects	6	greatest_aud_last_modified	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	dw_proposal	1	proposal_id	BIGINT	YES		64	0	describe
gold-db-2 postgresql.gold	dw_proposal	2	gpts_proposal_extid	BIGINT	YES		64	0	describe
gold-db-2 postgresql.gold	dw_proposal	3	current_status	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_proposal	4	status_comments	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_proposal	5	status_date	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	dw_proposal	6	award_doi	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_proposal	7	title	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_proposal	8	description	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_proposal	9	focus_area	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_proposal	10	project_type	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_proposal	11	justification	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_proposal	12	utilization	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_proposal	13	community_interest	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_proposal	14	doe_mission	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_proposal	15	project_area_comments	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_proposal	16	created_at	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	dw_proposal	17	updated_at	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	dw_proposal	18	principal_investigator_id	INTEGER	YES		32	0	describe
gold-db-2 postgresql.gold	dw_proposal	19	principal_investigator_name	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_proposal	20	pmo_type	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_proposal	21	score	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	dw_proposal	22	proposal_cycle_id	BIGINT	YES		64	0	describe
gold-db-2 postgresql.gold	dw_proposal	23	kingdom	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_proposal	24	estimated_number_of_samples	BIGINT	YES		64	0	describe
gold-db-2 postgresql.gold	dw_proposal	25	sample_preparation	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_proposal	26	brc_name	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_proposal	27	resources_requested	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_proposal	28	funding_source	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_proposal	29	embargo_days	BIGINT	YES		64	0	describe
gold-db-2 postgresql.gold	dw_proposal	30	target_completion_date	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	dw_proposal	31	project_manager_name	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_proposal_doe_tags	1	proposal_id	BIGINT	YES		64	0	describe
gold-db-2 postgresql.gold	dw_proposal_doe_tags	2	tag_name	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_proposal_doe_tags	3	greatest_aud_last_modified	TIMESTAMP	YES				describe
gold-db-2 postgresql.gold	dw_sample_fraction_deleted	1	sample_fraction_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	dw_sample_fraction_deleted	2	root_sample_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	dw_sample_fraction_deleted	3	fractionated_sample_id	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	dw_sample_fraction_deleted	4	qc_flag	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_sample_fraction_deleted	5	volume_ul	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	dw_sample_fraction_deleted	6	concentration_ng_ul	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	dw_sample_fraction_deleted	7	density_g_ml	DECIMAL	YES		38	6	describe
gold-db-2 postgresql.gold	dw_sample_fraction_deleted	8	sample_group_name	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_sample_fraction_deleted	9	isotope_label	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_sample_mapping_strategy_cv	1	sample_mapping_strategy_id	INTEGER	YES		32	0	describe
gold-db-2 postgresql.gold	dw_sample_mapping_strategy_cv	2	sample_mapping_strategy	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_sample_mapping_strategy_cv	3	active	CHARACTER VARYING	YES				describe
gold-db-2 postgresql.gold	dw_sample_taxonomy_info	1	sample_id	BIGINT	YES		64	0	information_schema
gold-db-2 postgresql.gold	dw_sample_taxonomy_info	2	genus	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_sample_taxonomy_info	3	species	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_sample_taxonomy_info	4	strain	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_sample_taxonomy_info	5	isolate	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_sample_taxonomy_info	6	ncbi_tax_id	BIGINT	YES		64	0	information_schema
gold-db-2 postgresql.gold	dw_sample_taxonomy_info	7	repository_id	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_sample_taxonomy_info	8	host_genus	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_sample_taxonomy_info	9	host_species	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_sample_taxonomy_info	10	host_strain	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_sample_taxonomy_info	11	host_ncbi_id	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_sample_taxonomy_info	12	gc_content_percent	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	dw_sample_taxonomy_info	13	ploidy_comments	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_sample_taxonomy_info	14	reference_genome	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_samples	1	sample_id	INTEGER	YES		32	0	information_schema
gold-db-2 postgresql.gold	dw_samples	2	gls_sample_id	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_samples	3	sample_name	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_samples	4	collection_time	TIMESTAMP	YES				information_schema
gold-db-2 postgresql.gold	dw_samples	5	collection_latitude	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	dw_samples	6	collection_longitude	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	dw_samples	7	collection_altit_depth_meters	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	dw_samples	8	min_depth_meters	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	dw_samples	9	max_depth_meters	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	dw_samples	10	min_elevation_meters	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	dw_samples	11	max_elevation_meters	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	dw_samples	12	collection_site_growth	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_samples	13	dna_isolation_method	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_samples	14	current_concentration_ngul	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	dw_samples	15	tube_plate_label	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_samples	16	plate_location	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_samples	17	number_tubes_plates	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	dw_samples	18	shipment_storage_comments	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_samples	19	dna_treated	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_samples	20	starting_culture_pure	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_samples	21	culture_strain_pure_descr	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_samples	22	tissue_organ_source	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_samples	23	developmental_stage_age	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_samples	24	sex	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_samples	25	in_vivo_conditions	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_samples	26	vector_name	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_samples	27	date_created	TIMESTAMP	YES				information_schema
gold-db-2 postgresql.gold	dw_samples	28	last_updated	TIMESTAMP	YES				information_schema
gold-db-2 postgresql.gold	dw_samples	29	status_date	TIMESTAMP	YES				information_schema
gold-db-2 postgresql.gold	dw_samples	30	status_comments	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_samples	31	absorbance_260_230	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	dw_samples	32	sample_isolated_from	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_samples	33	qc_total_mass_ng	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	dw_samples	34	max_insert_size_kb	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	dw_samples	35	qc_status	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_samples	36	sample_tube_barcode	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_samples	37	collabor_volume_ul	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	dw_samples	38	collabor_concentration_ngul	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	dw_samples	39	pathogenicity	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_samples	40	risk_group_level	INTEGER	YES		32	0	information_schema
gold-db-2 postgresql.gold	dw_samples	41	absorbance_260_280	DECIMAL	YES		38	6	information_schema
gold-db-2 postgresql.gold	dw_samples	42	group_name	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_samples	43	created_by_id	INTEGER	YES		32	0	information_schema
gold-db-2 postgresql.gold	dw_samples	44	created_by_name	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_samples	45	last_updated_by_id	INTEGER	YES		32	0	information_schema
gold-db-2 postgresql.gold	dw_samples	46	last_updated_by_name	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_samples	47	current_status	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_samples	48	storage_solution	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_samples	49	sample_format	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_samples	50	material_type	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_samples	51	source_sample_pid	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_sequencing_product	1	sequencing_product_id	INTEGER	YES		32	0	information_schema
gold-db-2 postgresql.gold	dw_sequencing_product	2	sequencing_product_name	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_sequencing_product	3	active	CHARACTER VARYING	YES	65536			information_schema
gold-db-2 postgresql.gold	dw_sequencing_product	4	date_created	TIMESTAMP	YES				information_schema
